Date,Title,Author,Link,Status
2019-05-15 12:25:51,"Google&#8217;s Translatotron converts one spoken language to another, no text involved",12084691,https://techcrunch.com/2019/05/15/googles-translatotron-converts-one-spoken-language-to-another-no-text-involved/,publish
2019-05-15 10:02:33,"Google discloses security bug in its Bluetooth Titan Security Keys, offers free replacement",34511731,https://techcrunch.com/2019/05/15/google-recalls-its-bluetooth-titan-security-keys-because-of-a-security-bug/,publish
2019-05-14 10:39:01,"Apple, Amazon, Google, Microsoft and Mozilla release patches for ZombieLoad chip flaws",133574210,https://techcrunch.com/2019/05/14/intel-chip-flaws-patches-released/,publish
2019-05-14 10:18:52,Google makes travel planning easier,34511731,https://techcrunch.com/2019/05/14/google-makes-travel-planning-easier/,publish
2019-05-14 09:36:01,Google Cloud launches its second region in Japan,34511731,https://techcrunch.com/2019/05/14/google-cloud-launches-its-second-region-in-japan/,publish
2019-05-14 08:54:55,Google Express becomes an all-new Google Shopping in big revamp,2414667,https://techcrunch.com/2019/05/14/google-express-becomes-an-all-new-google-shopping-in-big-revamp/,publish
2019-05-14 06:59:12,"Google&#8217;s latest app, Rivet, uses speech processing to help kids learn to read",2414667,https://techcrunch.com/2019/05/14/googles-latest-app-rivet-uses-speech-processing-to-help-kids-learn-to-read/,publish
2019-05-14 06:00:08,Sonos finally gets Google Assistant integration,699688,https://techcrunch.com/2019/05/14/sonos-finally-gets-google-assistant-integration/,publish
2019-05-14 05:23:19,Google announces $11.2 million grant fund for organizations working on safety,7636871,https://techcrunch.com/2019/05/14/google-announces-11-2-million-grant-fund-for-organizations-working-on-safety/,publish
2019-05-13 10:07:06,Adobe brings new Amazon and Google integrations to Magento,34511731,https://techcrunch.com/2019/05/13/adobe-brings-new-amazon-and-google-integrations-to-magento/,publish
2019-05-12 05:00:19,Week-in-Review: Google impersonates Apple and Bezos eyes the moon,89192944,https://techcrunch.com/2019/05/12/week-in-review-google-impersonates-apple-and-bezos-eyes-the-moon/,publish
2019-05-10 07:06:06,India is investigating Google over alleged Android abuse,133574269,https://techcrunch.com/2019/05/10/india-to-reportedly-investigate-google-over-alleged-android-abuse/,publish
2019-05-09 09:32:51,Daily Crunch: Google Play rethinks app ratings,31035538,https://techcrunch.com/2019/05/09/daily-crunch-google-play-ratings/,publish
2019-05-09 04:30:07,Google and Qualcomm launch a dev kit for building Assistant-enabled headphones,34511731,https://techcrunch.com/2019/05/09/google-and-qualcomm-launch-a-dev-kit-for-building-assistant-enabled-headphones/,publish
2019-05-08 20:07:28,‘Weird Cuts’ is Google&#8217;s new AR experiment that lets you cut out pieces of reality to make collages,2414667,https://techcrunch.com/2019/05/08/weird-cuts-is-googles-new-ar-experiment-that-lets-you-cut-out-pieces-of-reality-to-make-collages/,publish
2019-05-08 16:39:28,Google to allow users to pay for Android apps using cash,2414667,https://techcrunch.com/2019/05/08/google-to-allow-users-to-pay-for-android-apps-using-cash/,publish
2019-05-08 15:58:41,What Pixel 3a tells us about the state of the smartphone — and Google,699688,https://techcrunch.com/2019/05/08/what-pixel-3a-tells-us-about-the-state-of-the-smartphone-and-google/,publish
2019-05-08 12:57:05,Google Play is changing how app ratings work,2414667,https://techcrunch.com/2019/05/08/google-play-is-changing-how-app-ratings-work/,publish
2019-05-08 11:16:13,Daily Crunch: We round up all the Google I/O news,31035538,https://techcrunch.com/2019/05/08/daily-crunch-google-io/,publish
2019-05-08 11:01:06,Google employees demand Larry Page address walkout and retaliation,9528656,https://techcrunch.com/2019/05/08/google-employees-demand-larry-page-address-walkout-and-retaliation/,publish
2019-05-07 16:45:59,Google rethinks navigation with launch of &#8216;Portals&#8217; on Chrome Canary,2414667,https://techcrunch.com/2019/05/07/google-rethinks-navigation-with-launch-of-portals-on-chrome-canary/,publish
2019-05-07 16:41:39,"Facebook talked privacy, Google actually built it",1603003,https://techcrunch.com/2019/05/07/show-dont-tell/,publish
2019-05-07 13:39:20,Google&#8217;s big VR news is that there is no VR news,89192944,https://techcrunch.com/2019/05/07/googles-big-vr-news-is-that-there-is-no-vr-news/,publish
2019-05-07 13:33:07,Google rolls out faster image loading in Chrome Canary,2414667,https://techcrunch.com/2019/05/07/google-tests-faster-image-loading-in-chrome-canary/,publish
2019-05-07 13:30:43,Google&#8217;s Flutter framework spreads its wings and goes multi-platform,34511731,https://techcrunch.com/2019/05/07/googles-flutter-framework-spreads-its-wings-and-goes-multi-platform/,publish
2019-05-07 13:05:56,Kotlin is now Google&#8217;s preferred language for Android app development,34511731,https://techcrunch.com/2019/05/07/kotlin-is-now-googles-preferred-language-for-android-app-development/,publish
2019-05-07 13:05:35,Google now lets developers build games for its smart displays,34511731,https://techcrunch.com/2019/05/07/google-now-lets-developers-build-games-for-its-smart-displays/,publish
2019-05-07 13:05:26,Google launches new Assistant developer tools,34511731,https://techcrunch.com/2019/05/07/google-launches-new-developer-tools-for-the-google-assistant/,publish
2019-05-07 13:00:43,"Google launches Jetpack Compose, an open-source, Kotlin-based UI development toolkit",34511731,https://techcrunch.com/2019/05/07/google-launches-jetpack-compose-an-open-source-kotlin-based-ui-development-toolkit/,publish
2019-05-07 13:00:10,"Google&#8217;s newest Cloud TPU Pods feature over 1,000 TPUs",34511731,https://techcrunch.com/2019/05/07/googles-newest-cloud-tpu-pods-feature-over-1000-tpus/,publish
2019-05-07 13:00:04,Google&#8217;s latest Android Studio release focuses on speed and stability,34511731,https://techcrunch.com/2019/05/07/google-latest-android-studio-release-focuses-on-speed-and-stability/,publish
2019-05-07 12:45:14,Google strengthens Chrome&#8217;s privacy controls,34511731,https://techcrunch.com/2019/05/07/googles-chrome-will-soon-get-new-privacy-features-with-better-cookie-controls-and-anti-fingerprinting-tech/,publish
2019-05-07 12:36:22,Here&#8217;s everything Google announced at the I/O 2019 Keynote,5188242,https://techcrunch.com/2019/05/07/heres-everything-google-announced-today-at-the-i-o-2019-keynote/,publish
2019-05-07 11:33:39,"Google expands digital well-being tools to include a new &#8216;Focus mode,&#8217; adds improved parental controls to Android",2414667,https://techcrunch.com/2019/05/07/google-expands-digital-wellbeing-tools-to-include-a-new-focus-mode-adds-improved-parental-controls-to-android/,publish
2019-05-07 11:33:38,Google Maps AR directions rolls out today on Pixel phones,89192944,https://techcrunch.com/2019/05/07/google-maps-ar-directions-roll-out-today-on-pixel-phones/,publish
2019-05-07 11:28:48,"Google’s Pixel 3 and 3a are coming to more carriers, including Sprint and T-Mobile",699688,https://techcrunch.com/2019/05/07/googles-pixel-3-and-3a-are-coming-to-more-carriers-including-sprint-and-t-mobile/,publish
2019-05-07 11:28:45,The headphone jack is back for the Google Pixel 3a,699688,https://techcrunch.com/2019/05/07/the-headphone-jack-is-back-for-the-google-pixel-3a/,publish
2019-05-07 11:28:41,"Google’s budget Pixel 3a starts at $399, available in ‘purple-ish’",699688,https://techcrunch.com/2019/05/07/googles-budget-pixel-3a-starts-at-399-available-in-purple-ish/,publish
2019-05-07 11:21:24,Google renames Home Hub to the Nest Hub and releases a 10-inch Nest Hub Max,699688,https://techcrunch.com/2019/05/07/google-renames-home-hub-to-the-nest-hub-and-releases-a-10-inch-nest-hub-max/,publish
2019-05-07 11:18:34,Google&#8217;s Project Euphonia wants to make voice recognition work for people with speech impairments,9528656,https://techcrunch.com/2019/05/07/googles-project-euphonia-wants-to-make-voice-recognition-work-for-people-with-speech-impairments/,publish
2019-05-07 11:14:40,Incognito mode comes to Google Maps,12084691,https://techcrunch.com/2019/05/07/incognito-mode-comes-to-google-maps/,publish
2019-05-07 10:52:12,Google Lens can translate foreign language text in photos and read it back to you,89192944,https://techcrunch.com/2019/05/07/google-lens-can-translate-foreign-languages-in-photos-and-read-the-text-back-to-you/,publish
2019-05-07 10:49:09,Google Assistant gets more personalized through a new &#8216;Picks for You&#8217; feature,2414667,https://techcrunch.com/2019/05/07/google-assistant-gets-more-personalized-through-a-new-picks-for-you-feature/,publish
2019-05-07 10:48:21,Next-generation Google Assistant is coming to new Pixel phones this year,133574188,https://techcrunch.com/2019/05/07/a-super-fast-next-generation-google-assistant-is-coming-to-new-pixel-phones-this-year/,publish
2019-05-07 10:46:03,Google Assistant gets driving mode,9528656,https://techcrunch.com/2019/05/07/google-assistant-gets-driving-mode/,publish
2019-05-07 10:33:28,Protesters fly banner-towing plane over Google I/O,34511731,https://techcrunch.com/2019/05/07/protestors-fly-banner-towing-plane-over-google-i-o/,publish
2019-05-07 10:31:23,Snap a photo of a menu and Google Lens can tell you what to order,89192944,https://techcrunch.com/2019/05/07/snap-a-photo-of-a-menu-and-google-lens-can-tell-you-what-to-order/,publish
2019-05-07 10:31:23,Google is bringing AI assistant Duplex to the web,9528656,https://techcrunch.com/2019/05/07/google-is-bringing-ai-assistant-duplex-to-the-web/,publish
2019-05-07 10:21:21,"Google Search will offer better news coverage, and soon, support for podcast search",2414667,https://techcrunch.com/2019/05/07/google-search-will-offer-better-news-coverage-and-soon-support-for-podcast-search/,publish
2019-05-07 10:18:19,Google brings augmented reality to Search,34511731,https://techcrunch.com/2019/05/07/google-brings-augmented-reality-to-search/,publish
2019-05-07 09:15:40,Watch the Google I/O 2019 keynote right here,2414667,https://techcrunch.com/2019/05/07/watch-the-google-i-o-2019-keynote-right-here/,publish
2019-05-06 20:01:02,Apple and Google Play remove three dating apps after FTC warning about underage users,4330449,https://techcrunch.com/2019/05/06/apple-and-google-play-remove-three-dating-apps-after-ftc-warning-about-underage-users/,publish
2019-05-06 10:00:31,Google refreshes Android Auto with new features and a darker look,133574188,https://techcrunch.com/2019/05/06/google-refreshes-android-auto-with-new-features-and-a-darker-look/,publish
2019-05-03 08:18:03,Google’s budget Pixel 3a XL pops up at an Ohio Best Buy,699688,https://techcrunch.com/2019/05/03/googles-budget-pixel-3a-xl-pops-up-at-an-ohio-best-buy/,publish
2019-05-02 07:32:12,What to expect from Google I/O 2019,699688,https://techcrunch.com/2019/05/02/what-to-expect-from-google-i-o-2019/,publish
2019-05-01 16:10:27,"Google opens Android Automotive OS to Spotify, other media app developers",133574188,https://techcrunch.com/2019/05/01/google-opens-android-automotive-os-to-spotify-other-media-app-developers/,publish
2019-05-01 10:00:45,"Google now lets you auto-delete your app activity, location and web history",34511731,https://techcrunch.com/2019/05/01/google-now-lets-you-auto-delete-your-app-activity-location-and-web-history/,publish
2019-05-01 09:25:00,"Google launches CallJoy, a virtual customer service phone agent for small businesses",2414667,https://techcrunch.com/2019/05/01/google-launches-calljoy-a-virtual-customer-service-phone-agent-for-small-businesses/,publish
2019-05-01 08:00:10,Google&#8217;s Wear OS gets tiles,34511731,https://techcrunch.com/2019/05/01/googles-wear-os-gets-tiles/,publish
2019-04-30 22:49:42,India’s Times Internet isn’t ceding ground to US rivals Facebook and Google,133574269,https://techcrunch.com/2019/04/30/indias-times-internet-isnt-ceding-ground-to-us-rivals-facebook-and-google/,publish
2019-04-30 12:01:33,Google employees are staging a sit-in to protest reported retaliation,9528656,https://techcrunch.com/2019/04/30/google-employees-are-staging-a-sit-in-to-protest-reported-retaliation/,publish
2019-04-27 10:00:41,How a blockchain startup with 1M users is working to break your Google habit,39990176,https://techcrunch.com/2019/04/27/how-a-blockchain-startup-with-1m-users-is-working-to-break-your-google-habit/,publish
2019-04-26 12:14:59,TurboTax and H&#038;R Block hide their free tax filing tools from Google on purpose,113760560,https://techcrunch.com/2019/04/26/turbotax-hid-free-file-service/,publish
2019-04-26 09:07:14,Thanos will snap away your Google search results,699688,https://techcrunch.com/2019/04/26/thanos-will-snap-away-your-google-search-results/,publish
2019-04-25 07:00:46,The Google Assistant can now tell you a story on your phone,34511731,https://techcrunch.com/2019/04/25/the-google-assistant-can-now-tell-you-a-story-on-your-phone/,publish
2019-04-24 10:49:29,It&#8217;s now easier to find work-from-home jobs in Google Search,34511731,https://techcrunch.com/2019/04/24/its-now-easier-to-find-work-from-home-jobs-in-google-search/,publish
2019-04-24 08:00:36,Google Fit comes to iOS,34511731,https://techcrunch.com/2019/04/24/google-fit-comes-to-ios/,publish
2019-04-23 08:10:30,Verizon and Google ink deal to offer YouTube TV to Verizon wireless and Fios subscribers,13119829,https://techcrunch.com/2019/04/23/verizon-and-google-ink-deal-to-offer-youtube-tv-to-verizon-wireless-and-fios-subscribers/,publish
2019-04-18 15:23:31,"Google&#8217;s Ivan Poupyrev shows off Jacquard, which connects his Levi&#8217;s jacket to the cloud",31035538,https://techcrunch.com/2019/04/18/google-project-jacquard-ted/,publish
2019-04-18 10:00:36,YouTube Music is now free with ads on Google Home devices,2414667,https://techcrunch.com/2019/04/18/youtube-music-is-now-free-with-ads-on-google-home-devices/,publish
2019-04-18 06:00:06,Google &#038; Amazon reach an agreement to bring their streaming video apps to each others&#8217; platforms,2414667,https://techcrunch.com/2019/04/18/google-amazon-reach-an-agreement-to-bring-their-streaming-apps-to-each-others-platforms/,publish
2019-04-17 10:39:28,Google Cloud brings on 27-year SAP veteran as it doubles down on enterprise adoption,34511731,https://techcrunch.com/2019/04/17/google-cloud-brings-on-27-year-sap-veteran-as-it-doubles-down-on-enterprise-adoption/,publish
2019-04-17 09:15:44,"Google Cloud, McDonald’s big tech acquisition, and motivating an engineering team",15408904,https://techcrunch.com/2019/04/17/google-cloud-mcdonalds-big-tech-acquisition-and-motivating-an-engineering-team/,publish
2019-04-17 09:09:24,Google Home&#8217;s Philips Hue integration can now wake you up gently,34511731,https://techcrunch.com/2019/04/17/google-homes-philips-hue-integration-can-now-wake-you-up-gently/,publish
2019-04-16 17:45:37,Google starts rolling out better AMP URLs,34511731,https://techcrunch.com/2019/04/16/google-starts-rolling-out-better-amp-urls/,publish
2019-04-16 10:06:12,Google expands its container service with GKE Advanced,34511731,https://techcrunch.com/2019/04/16/google-expands-its-container-service-with-gke-advanced/,publish
2019-04-16 10:00:58,Waymo launches robotaxi app on Google Play,133574188,https://techcrunch.com/2019/04/16/waymo-launches-robotaxi-app-on-google-play/,publish
2019-04-14 10:00:09,Diving into Google Cloud Next and the future of the cloud ecosystem,133574221,https://techcrunch.com/2019/04/14/diving-into-google-cloud-next-and-the-future-of-the-cloud-ecosystem/,publish
2019-04-11 09:50:36,Google loses its chief diversity officer,9528656,https://techcrunch.com/2019/04/11/google-loses-its-chief-diversity-officer/,publish
2019-04-11 09:23:24,Google Cloud makes some strong moves to differentiate itself from AWS and Microsoft,521068,https://techcrunch.com/2019/04/11/google-cloud-makes-some-strong-moves-to-differentiate-itself-from-aws-and-microsoft/,publish
2019-04-10 13:58:39,"AI dumbos, Niantic, mobility, design, and Google Next",15408904,https://techcrunch.com/2019/04/10/ai-dumbos-niantic-mobility-design-and-google-next/,publish
2019-04-10 12:21:03,The 6 most important announcements from Google Cloud Next 2019,34511731,https://techcrunch.com/2019/04/10/the-6-most-important-announcements-from-google-cloud-next-2019/,publish
2019-04-10 10:08:19,Daily Crunch: Meet the new CEO of Google Cloud,31035538,https://techcrunch.com/2019/04/10/daily-crunch-google-cloud/,publish
2019-04-10 09:56:20,Google Cloud takes aim at verticals starting with new set of tools for retailers,521068,https://techcrunch.com/2019/04/10/google-cloud-takes-aim-at-verticals-starting-with-new-set-of-tools-for-retailers/,publish
2019-04-10 09:22:04,Google’s managed database service to support Microsoft SQL Server,7636871,https://techcrunch.com/2019/04/10/googles-managed-database-service-to-support-microsoft-sql-server/,publish
2019-04-10 09:10:02,"Google Cloud announces Traffic Director, a networking management tool for service mesh",521068,https://techcrunch.com/2019/04/10/google-cloud-announces-traffic-director-a-networking-management-tool-for-service-mesh/,publish
2019-04-10 09:02:22,Google Cloud Data Fusion lets you see all your data sets before ingesting them in BigQuery,7636871,https://techcrunch.com/2019/04/10/google-improves-data-migration-and-integration-for-bigquery/,publish
2019-04-10 09:00:55,Google launches new security tools for G Suite users,34511731,https://techcrunch.com/2019/04/10/google-launches-new-security-tools-for-g-suite-users/,publish
2019-04-10 09:00:55,Google Cloud adds a managed service for Microsoft&#8217;s Active Directory,34511731,https://techcrunch.com/2019/04/10/google-cloud-adds-a-managed-service-for-microsofts-active-directory/,publish
2019-04-10 09:00:51,Google launches an end-to-end AI platform,34511731,https://techcrunch.com/2019/04/10/google-expands-its-ai-services/,publish
2019-04-10 09:00:46,Google launches its coldest storage service yet,34511731,https://techcrunch.com/2019/04/10/ice-ice-baby-google-launches-its-coldest-storage-service-yet/,publish
2019-04-10 09:00:45,Salesforce and Google want to build a smarter customer service experience,521068,https://techcrunch.com/2019/04/10/salesforce-and-google-want-to-build-a-smarter-customer-service-experience/,publish
2019-04-10 09:00:45,Google turns your Android phone into a security key,34511731,https://techcrunch.com/2019/04/10/google-turns-your-android-phone-into-a-security-key/,publish
2019-04-10 09:00:44,Google launches Cloud Code to make cloud-native development easier,34511731,https://techcrunch.com/2019/04/10/google-launches-cloud-code-to-make-cloud-native-development-easier/,publish
2019-04-10 09:00:40,The Google Assistant can now finally manage your G Suite Calendar,34511731,https://techcrunch.com/2019/04/10/the-google-assistant-can-finally-manage-your-g-suite-calendar/,publish
2019-04-10 09:00:24,Google makes the power of BigQuery available in Sheets,34511731,https://techcrunch.com/2019/04/10/google-makes-the-power-of-bigquery-available-in-sheets/,publish
2019-04-10 09:00:19,What&#8217;s left of Google+ is now called Currents,34511731,https://techcrunch.com/2019/04/10/whats-left-of-google-is-now-called-currents/,publish
2019-04-10 09:00:15,Google Cloud unveils new identity tools based on Zero Trust framework,521068,https://techcrunch.com/2019/04/10/google-cloud-unveils-new-identity-tools-based-on-zero-trust-framework/,publish
2019-04-10 09:00:06,Google extends its BeyondCorp security model to G Suite,34511731,https://techcrunch.com/2019/04/10/google-extends-its-beyondcorp-security-model-to-g-suite/,publish
2019-04-10 08:56:30,Watch day 2 of Google Cloud Next live right here,7636871,https://techcrunch.com/2019/04/10/watch-day-2-of-google-cloud-next-live-right-here/,publish
2019-04-09 16:35:13,"Google Cloud&#8217;s new CEO on gaining customers, startups, supporting open source and more",34511731,https://techcrunch.com/2019/04/09/google-clouds-new-ceo-on-gaining-customers-startups-supporting-open-source-and-more/,publish
2019-04-09 09:19:46,Talk key takeaways from Google Cloud Next with TechCrunch writers,133574221,https://techcrunch.com/2019/04/09/google-cloud-convo/,publish
2019-04-09 09:02:45,Watch Google Cloud Next developer conference live right here,7636871,https://techcrunch.com/2019/04/09/google-cloud-next-live-stream-livestream-watch-its-always-cloudy-in-california/,publish
2019-04-09 09:00:49,Google Cloud challenges AWS with new open-source integrations,34511731,https://techcrunch.com/2019/04/09/google-gives-aws-the-open-source-middle-finger/,publish
2019-04-09 09:00:45,Google&#8217;s hybrid cloud platform is coming to AWS and Azure,34511731,https://techcrunch.com/2019/04/09/googles-anthos-hybrid-cloud-platform-is-coming-to-aws-and-azure/,publish
2019-04-09 09:00:27,Google Cloud is bringing two new data centers online in 2020,521068,https://techcrunch.com/2019/04/09/google-is-bringing-two-new-data-centers-online-in-2020/,publish
2019-04-09 09:00:07,Google Cloud Run brings serverless and containers together,521068,https://techcrunch.com/2019/04/09/google-cloud-run-brings-serverless-and-containers-together/,publish
2019-04-05 10:00:57,The Google Assistant on Android gets more visual responses,34511731,https://techcrunch.com/2019/04/05/the-google-assistant-on-android-gets-more-visual-responses/,publish
2019-04-04 17:32:57,Google pulls the plug on AI council that included Heritage Foundation leader,12084691,https://techcrunch.com/2019/04/04/google-pulls-the-plug-on-ai-council-that-included-heritage-foundation-leader/,publish
2019-04-03 10:38:25,AI-powered booking service Google Duplex rolls out to iOS &#038; Android 5.0+ devices,2414667,https://techcrunch.com/2019/04/03/a-i-powered-booking-service-google-duplex-rolls-out-to-ios-android-5-0-devices/,publish
2019-04-03 09:31:34,"Google Drive adds workflow integrations with DocuSign, K2 and Nintex",34511731,https://techcrunch.com/2019/04/03/google-drive-adds-workflow-integrations-with-docusign-k2-and-nintex/,publish
2019-04-03 09:30:10,Daily Crunch: The lonely death of Google+,31035538,https://techcrunch.com/2019/04/03/daily-crunch-the-lonely-death-of-google/,publish
2019-04-03 05:45:44,Google Assistant can now talk like John Legend,699688,https://techcrunch.com/2019/04/03/google-assistant-can-now-talk-like-john-legend/,publish
2019-04-02 12:32:16,RIP Google+,34511731,https://techcrunch.com/2019/04/02/rip-google-see-you-on-friendfeed/,publish
2019-04-02 12:00:03,Google&#8217;s anti-trans controversy is the latest case of big tech overcorrecting to the right,113760560,https://techcrunch.com/2019/04/02/google-heritage-foundation-ateac-trans-rights/,publish
2019-04-02 09:30:34,Daily Crunch: Walmart partners with Google (again),31035538,https://techcrunch.com/2019/04/02/daily-crunch-walmart-partners-with-google-again/,publish
2019-04-02 07:23:58,Walmart partners with Google on voice-enabled grocery shopping,2414667,https://techcrunch.com/2019/04/02/walmart-partners-with-google-on-voice-enabled-grocery-shopping/,publish
2019-04-02 01:43:01,Google reshuffles its leadership in Asia Pacific,5956050,https://techcrunch.com/2019/04/02/google-reshuffles-its-leadership-in-asia-pacific/,publish
2019-04-01 05:14:58,Android security: 0.04% of downloads on Google Play in 2018 were &#8216;potentially harmful apps&#8217;,13119829,https://techcrunch.com/2019/04/01/android-security-0-04-of-downloads-on-google-play-in-2018-were-potentially-harmful-apps/,publish
2019-03-29 10:07:31,How a Google side project evolved into a $4B company,5188242,https://techcrunch.com/2019/03/29/how-a-google-side-project-evolved-into-a-4b-company/,publish
2019-03-28 20:13:48,Google pulls controversial anti-gay religious app from the Play Store,113760560,https://techcrunch.com/2019/03/28/google-conversion-therapy-app-controversy/,publish
2019-03-28 08:46:52,Consumer spending in apps to reach $156B across iOS and Google Play by 2023,2414667,https://techcrunch.com/2019/03/28/consumer-spending-in-apps-to-reach-156b-across-ios-and-google-play-by-2023/,publish
2019-03-27 07:07:55,"Google has scaled back, moved forward with robotics",699688,https://techcrunch.com/2019/03/27/google-has-scaled-back-moved-forward-with-robotics/,publish
2019-03-26 09:00:15,Google makes emails more dynamic with AMP for Email,34511731,https://techcrunch.com/2019/03/26/google-makes-emails-more-dynamic-with-amp-for-email/,publish
2019-03-26 07:30:05,Google will open a new office complex and add hundreds of jobs in Taiwan,4330449,https://techcrunch.com/2019/03/26/google-will-open-a-new-office-complex-and-add-hundreds-of-jobs-in-taiwan/,publish
2019-03-25 08:10:06,Google launches a new real-time data product for journalists,31035538,https://techcrunch.com/2019/03/25/google-launches-a-new-real-time-data-product-for-journalists/,publish
2019-03-20 11:12:56,What latency feels like on Google&#8217;s Stadia cloud gaming platform,89192944,https://techcrunch.com/2019/03/20/what-latency-feels-like-on-googles-stadia-cloud-gaming-platform/,publish
2019-03-20 04:15:46,Google fined €1.49BN in Europe for antitrust violations in search ad brokering,39990176,https://techcrunch.com/2019/03/20/google-fined-1-49bn-in-europe-for-antitrust-violations-in-search-ad-brokering/,publish
2019-03-20 01:54:38,"Ahead of third antitrust ruling, Google announces fresh tweaks to Android in Europe",39990176,https://techcrunch.com/2019/03/20/ahead-of-third-antitrust-ruling-google-announces-fresh-tweaks-to-android-in-europe/,publish
2019-03-19 14:27:07,The 9 biggest questions about Google&#8217;s Stadia game streaming service,12084691,https://techcrunch.com/2019/03/19/the-9-biggest-questions-about-googles-stadia-game-streaming-service/,publish
2019-03-19 12:03:45,Here’s how you’ll access Google’s Stadia cloud gaming service,7636871,https://techcrunch.com/2019/03/19/heres-how-youll-access-googles-stadia-cloud-gaming-service/,publish
2019-03-19 11:23:30,Google is creating its own first-party game studio,7636871,https://techcrunch.com/2019/03/19/google-is-creating-its-own-first-party-game-studio/,publish
2019-03-19 11:16:24,Google&#8217;s new Stadia gaming platform is all about streamers,34511731,https://techcrunch.com/2019/03/19/googles-new-stadia-gaming-platform-is-all-about-streamers/,publish
2019-03-19 10:58:16,Google scores a custom AMD GPU to power its Stadia cloud gaming hardware,12084691,https://techcrunch.com/2019/03/19/google-scores-a-custom-amd-gpu-to-power-its-stadia-cloud-gaming-hardware/,publish
2019-03-19 10:35:27,Google&#8217;s new Stadia game controller has a few tricks up its sleeves,89192944,https://techcrunch.com/2019/03/19/googles-new-stadia-game-controller-has-a-few-tricks-up-it-sleeves/,publish
2019-03-19 10:21:17,Google&#8217;s Stadia game-streaming platform kills downloads and lets you play anywhere,89192944,https://techcrunch.com/2019/03/19/googles-stadia-game-streaming-platform-kills-huge-downloads/,publish
2019-03-19 09:59:12,Watch Google unveil its mysterious gaming project live right here,7636871,https://techcrunch.com/2019/03/19/google-cloud-gaming-streaming-project-stream-gdc-2019-watch-live-stream/,publish
2019-03-15 06:58:22,"Google filed a folding phone patent application, too",699688,https://techcrunch.com/2019/03/15/google-filed-a-folding-phone-patent-application-too/,publish
2019-03-13 22:42:15,"Google removed 2.3B bad ads, banned ads on 1.5M apps + 28M pages, plans new Policy Manager this year",13119829,https://techcrunch.com/2019/03/13/google-removed-2-3b-bad-ads-1-5m-bad-apps-and-28m-bad-pages-plans-new-policy-manager-this-year/,publish
2019-03-13 22:10:56,Google is shutting down its in-house VR film studio,89192944,https://techcrunch.com/2019/03/13/google-is-reportedly-shutting-down-its-in-house-vr-film-studio/,publish
2019-03-13 07:48:43,Google has quietly added DuckDuckGo as a search engine option for Chrome users in ~60 markets,39990176,https://techcrunch.com/2019/03/13/google-has-quietly-added-duckduckgo-as-a-search-engine-option-for-chrome-users-in-60-markets/,publish
2019-03-13 06:00:02,New Android adware found in 200 apps on Google Play,133574210,https://techcrunch.com/2019/03/13/new-android-adware-google-play/,publish
2019-03-12 11:21:55,Google&#8217;s new voice recognition system works instantly and offline (if you have a Pixel),12084691,https://techcrunch.com/2019/03/12/googles-new-voice-recognition-system-works-instantly-and-offline-if-you-have-a-pixel/,publish
2019-03-11 15:14:40,Report: Google&#8217;s Waymo seeks outside investment and a sky-high valuation,133574213,https://techcrunch.com/2019/03/11/report-googles-waymo-seeks-outside-investment-and-a-sky-high-valuation/,publish
2019-03-11 14:51:38,Google paid $105 million to two executives accused of sexual harassment,9528656,https://techcrunch.com/2019/03/11/google-paid-105-million-to-two-executives-accused-of-sexual-harassment/,publish
2019-03-08 07:47:58,"Elizabeth Warren wants to break up Google, Amazon and Facebook",59254947,https://techcrunch.com/2019/03/08/presidential-hopeful-elizabeth-warren-is-calling-for-the-breakup-of-big-tech/,publish
2019-03-06 11:24:16,Google gives Android developers new tools to make money from users who won&#8217;t pay,2414667,https://techcrunch.com/2019/03/06/google-gives-android-developers-new-tools-to-make-money-from-users-who-wont-pay/,publish
2019-03-06 10:49:10,Google brings its Duplex AI restaurant booking assistant to 43 states,699688,https://techcrunch.com/2019/03/06/google-brings-its-duplex-ai-restaurant-booking-assistant-to-43-states/,publish
2019-03-06 07:32:04,Google introduces educational app Bolo to improve children&#8217;s literacy in India,2414667,https://techcrunch.com/2019/03/06/google-introduces-educational-app-bolo-to-improve-childrens-literacy-rates-in-india/,publish
2019-03-05 07:54:03,Google employees can’t just walk away from ethical tradeoffs like Dragonfly,15408904,https://techcrunch.com/2019/03/05/google-dragonfly-tradeoffs/,publish
2019-03-04 11:08:54,Google found it paid men less than women for the same job,9528656,https://techcrunch.com/2019/03/04/google-found-it-paid-men-less-than-women-for-the-same-job/,publish
2019-03-04 09:25:31,Google to launch a &#8216;Chromebook App Hub&#8217; for educational apps and lesson ideas,2414667,https://techcrunch.com/2019/03/04/google-to-launch-a-chromebook-app-hub-for-educational-apps-and-lesson-ideas/,publish
2019-02-28 10:57:44,"Google is not great at retaining black, Latinx and Native American employees",9528656,https://techcrunch.com/2019/02/28/google-retention-black-latinx-native-american/,publish
2019-02-26 09:00:58,Google&#8217;s new AI grammar checker is now live in Google Docs,34511731,https://techcrunch.com/2019/02/26/googles-new-ai-grammar-checker-are-now-live-in-google-docs/,publish
2019-02-26 09:00:46,Google&#8217;s Flutter toolkit will get web-based dev tooling,34511731,https://techcrunch.com/2019/02/26/googles-flutter-toolkit-will-get-web-based-dev-tooling/,publish
